Cod_Operadora;Operadora;UF;qtd_beneficiarios
342807;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;Bahia;3
342807;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;Alagoas;2
342807;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;Paraíba;2
342807;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;Rio Grande do Norte;2
342807;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;Tocantins;2
342807;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;Não Identificado;1
342807;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;Pernambuco;1
342807;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;Rio Grande do Sul;1
342807;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;Sergipe;1
342807;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;Acre;0
342807;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;Amapá;0
342807;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;Amazonas;0
342807;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;Ceará;0
342807;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;Maranhão;0
342807;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;Mato Grosso;0
342807;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;Mato Grosso do Sul;0
342807;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;Paraná;0
342807;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;Rondônia;0
342807;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;Roraima;0
342807;SANTA CASA DE MISERICORDIA DE JUIZ DE FORA;Santa Catarina;0
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;São Paulo;21691
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Minas Gerais;22
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Goiás;5
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Distrito Federal;4
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Santa Catarina;2
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Ceará;1
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Não Identificado;1
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Paraná;1
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Piauí;1
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Rio de Janeiro;1
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Rondônia;1
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Acre;0
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Alagoas;0
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Amapá;0
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Amazonas;0
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Bahia;0
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Espírito Santo;0
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Maranhão;0
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Mato Grosso;0
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Mato Grosso do Sul;0
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Pará;0
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Paraíba;0
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Pernambuco;0
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Rio Grande do Norte;0
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Rio Grande do Sul;0
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Roraima;0
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Sergipe;0
345091;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM D;Tocantins;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;São Paulo;7166
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Minas Gerais;62
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Mato Grosso do Sul;1
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Acre;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Alagoas;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Amapá;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Amazonas;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Bahia;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Ceará;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Distrito Federal;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Espírito Santo;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Goiás;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Maranhão;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Mato Grosso;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Pará;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Paraíba;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Paraná;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Pernambuco;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Piauí;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Rio de Janeiro;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Rio Grande do Norte;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Rio Grande do Sul;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Rondônia;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Roraima;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Santa Catarina;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Sergipe;0
353264;SANTA CASA DE MISERICORDIA DE SAO JOSE DO R;Tocantins;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;São Paulo;2444
306045;SANTA CASA DE MISERICORDIA DE TUPA;Rio de Janeiro;3
306045;SANTA CASA DE MISERICORDIA DE TUPA;Paraná;1
306045;SANTA CASA DE MISERICORDIA DE TUPA;Acre;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Alagoas;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Amapá;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Amazonas;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Bahia;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Ceará;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Distrito Federal;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Espírito Santo;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Goiás;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Maranhão;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Mato Grosso;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Mato Grosso do Sul;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Minas Gerais;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Pará;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Paraíba;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Pernambuco;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Piauí;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Rio Grande do Norte;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Rio Grande do Sul;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Rondônia;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Roraima;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Santa Catarina;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Sergipe;0
306045;SANTA CASA DE MISERICORDIA DE TUPA;Tocantins;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;São Paulo;15658
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Minas Gerais;8
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Mato Grosso do Sul;3
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Goiás;1
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Paraná;1
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Rio Grande do Sul;1
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Acre;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Alagoas;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Amapá;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Amazonas;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Bahia;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Ceará;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Distrito Federal;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Espírito Santo;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Maranhão;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Mato Grosso;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Pará;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Paraíba;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Pernambuco;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Piauí;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Rio de Janeiro;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Rio Grande do Norte;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Rondônia;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Roraima;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Santa Catarina;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Sergipe;0
330116;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;Tocantins;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;São Paulo;1347
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Acre;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Alagoas;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Amapá;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Amazonas;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Bahia;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Ceará;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Distrito Federal;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Espírito Santo;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Goiás;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Maranhão;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Mato Grosso;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Mato Grosso do Sul;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Minas Gerais;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Pará;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Paraíba;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Paraná;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Pernambuco;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Piauí;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Rio de Janeiro;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Rio Grande do Norte;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Rio Grande do Sul;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Rondônia;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Roraima;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Santa Catarina;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Sergipe;0
344915;SANTA CASA DE MISERICORDIA E ASILO DOS POBR;Tocantins;0
420085;SANTA CASA DE SAUDE - SCS;Espírito Santo;7074
420085;SANTA CASA DE SAUDE - SCS;Minas Gerais;1
420085;SANTA CASA DE SAUDE - SCS;São Paulo;1
420085;SANTA CASA DE SAUDE - SCS;Acre;0
420085;SANTA CASA DE SAUDE - SCS;Alagoas;0
420085;SANTA CASA DE SAUDE - SCS;Amapá;0
420085;SANTA CASA DE SAUDE - SCS;Amazonas;0
420085;SANTA CASA DE SAUDE - SCS;Bahia;0
420085;SANTA CASA DE SAUDE - SCS;Ceará;0
420085;SANTA CASA DE SAUDE - SCS;Distrito Federal;0
420085;SANTA CASA DE SAUDE - SCS;Goiás;0
420085;SANTA CASA DE SAUDE - SCS;Maranhão;0
420085;SANTA CASA DE SAUDE - SCS;Mato Grosso;0
420085;SANTA CASA DE SAUDE - SCS;Mato Grosso do Sul;0
420085;SANTA CASA DE SAUDE - SCS;Pará;0
420085;SANTA CASA DE SAUDE - SCS;Paraíba;0
420085;SANTA CASA DE SAUDE - SCS;Paraná;0
420085;SANTA CASA DE SAUDE - SCS;Pernambuco;0
420085;SANTA CASA DE SAUDE - SCS;Piauí;0
420085;SANTA CASA DE SAUDE - SCS;Rio de Janeiro;0
420085;SANTA CASA DE SAUDE - SCS;Rio Grande do Norte;0
420085;SANTA CASA DE SAUDE - SCS;Rio Grande do Sul;0
420085;SANTA CASA DE SAUDE - SCS;Rondônia;0
420085;SANTA CASA DE SAUDE - SCS;Roraima;0
420085;SANTA CASA DE SAUDE - SCS;Santa Catarina;0
420085;SANTA CASA DE SAUDE - SCS;Sergipe;0
420085;SANTA CASA DE SAUDE - SCS;Tocantins;0
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;São Paulo;208852
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Não Identificado;65
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Bahia;24
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Minas Gerais;20
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Pernambuco;14
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Rio de Janeiro;14
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Espírito Santo;11
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Paraná;11
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Santa Catarina;7
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Rio Grande do Sul;5
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Paraíba;4
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Alagoas;3
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Ceará;1
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Mato Grosso;1
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Pará;1
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Rio Grande do Norte;1
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Acre;0
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Amapá;0
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Amazonas;0
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Distrito Federal;0
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Goiás;0
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Maranhão;0
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Mato Grosso do Sul;0
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Piauí;0
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Rondônia;0
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Roraima;0
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Sergipe;0
355097;SANTA HELENA ASSISTENCIA MEDICA S/A.;Tocantins;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Distrito Federal;8045
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Goiás;680
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;São Paulo;37
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Rio de Janeiro;22
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Minas Gerais;14
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Alagoas;1
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Acre;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Amapá;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Amazonas;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Bahia;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Ceará;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Espírito Santo;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Maranhão;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Mato Grosso;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Mato Grosso do Sul;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Pará;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Paraíba;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Paraná;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Pernambuco;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Piauí;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Rio Grande do Norte;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Rio Grande do Sul;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Rondônia;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Roraima;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Santa Catarina;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Sergipe;0
358509;SANTA LUZIA ASSISTENCIA MEDICA S.A.;Tocantins;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;São Paulo;15130
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Acre;4
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Minas Gerais;2
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Rio Grande do Norte;1
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Alagoas;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Amapá;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Amazonas;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Bahia;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Ceará;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Distrito Federal;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Espírito Santo;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Goiás;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Maranhão;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Mato Grosso;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Mato Grosso do Sul;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Pará;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Paraíba;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Paraná;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Pernambuco;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Piauí;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Rio de Janeiro;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Rio Grande do Sul;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Rondônia;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Roraima;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Santa Catarina;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Sergipe;0
413194;SANTA RITA SISTEMA DE SAUDE LTDA;Tocantins;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;São Paulo;28241
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Santa Catarina;6
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Rio de Janeiro;4
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Goiás;1
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Acre;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Alagoas;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Amapá;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Amazonas;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Bahia;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Ceará;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Distrito Federal;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Espírito Santo;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Maranhão;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Mato Grosso;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Mato Grosso do Sul;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Minas Gerais;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Pará;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Paraíba;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Paraná;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Pernambuco;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Piauí;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Rio Grande do Norte;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Rio Grande do Sul;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Rondônia;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Roraima;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Sergipe;0
400190;SANTO ANDRE PLANOS DE ASSISTENCIA MEDICA LT;Tocantins;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;São Paulo;14692
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Minas Gerais;9
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Mato Grosso do Sul;2
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Santa Catarina;1
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Acre;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Alagoas;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Amapá;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Amazonas;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Bahia;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Ceará;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Distrito Federal;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Espírito Santo;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Goiás;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Maranhão;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Mato Grosso;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Pará;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Paraíba;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Paraná;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Pernambuco;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Piauí;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Rio de Janeiro;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Rio Grande do Norte;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Rio Grande do Sul;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Rondônia;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Roraima;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Sergipe;0
319180;SAO DOMINGOS SAUDE- ASSISTENCIA MEDICA  LTD;Tocantins;0
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Pernambuco;13357
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Bahia;9377
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Rio Grande do Sul;132
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;São Paulo;81
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Piauí;34
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Rio Grande do Norte;26
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Amazonas;6
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Goiás;4
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Minas Gerais;4
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Ceará;1
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Sergipe;1
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Acre;0
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Alagoas;0
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Amapá;0
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Distrito Federal;0
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Espírito Santo;0
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Maranhão;0
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Mato Grosso;0
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Mato Grosso do Sul;0
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Pará;0
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Paraíba;0
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Paraná;0
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Rio de Janeiro;0
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Rondônia;0
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Roraima;0
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Santa Catarina;0
403962;SAO FRANCISCO ASSISTENCIA MEDICA LTDA;Tocantins;0
344362;SAO LUCAS SAUDE S/A;São Paulo;67703
344362;SAO LUCAS SAUDE S/A;Minas Gerais;22
